ObjectID,cut_2,cut_4,cut_8
edward-hopper_davis-house.jpg,"[(115, 87, 61), (217, 193, 169)]","[(75, 66, 53), (155, 107, 70), (192, 149, 119), (243, 237, 220)]","[(246, 250, 250), (241, 234, 219), (75, 66, 53), (238, 215, 161), (216, 168, 129), (167, 130, 108), (129, 93, 67), (181, 120, 72)]"
yiannis-tsaroychis_the-areopagos-1964.jpg,"[(107, 106, 85), (192, 187, 167)]","[(128, 121, 100), (86, 90, 70), (181, 174, 151), (204, 201, 184)]","[(204, 201, 184), (199, 196, 178), (93, 99, 76), (138, 131, 110), (118, 112, 89), (80, 80, 65), (158, 145, 113), (168, 160, 136)]"
joaquã­n-sorolla_view-of-segovia-1906.jpg,"[(82, 63, 60), (175, 158, 151)]","[(191, 183, 196), (160, 133, 105), (54, 43, 49), (111, 83, 71)]","[(42, 31, 35), (101, 77, 62), (66, 55, 62), (182, 151, 122), (120, 89, 80), (137, 115, 89), (176, 168, 186), (206, 198, 206)]"
george-luks_child-with-a-toy-1919.jpg,"[(181, 125, 40), (230, 193, 112)]","[(199, 141, 56), (164, 109, 24), (223, 180, 96), (237, 205, 128)]","[(172, 116, 23), (237, 205, 128), (206, 155, 76), (223, 180, 96), (173, 125, 39), (192, 126, 36), (146, 90, 13), (165, 104, 19)]"
ferdinand-georg-waldmã¼ller_old-elms-in-prater-1831.jpg,"[(64, 46, 22), (144, 139, 102)]","[(64, 46, 22), (151, 165, 162), (123, 95, 37), (151, 133, 46)]","[(123, 95, 37), (176, 182, 150), (154, 173, 184), (137, 152, 158), (47, 30, 13), (151, 133, 46), (71, 48, 26), (93, 77, 36)]"
john-french-sloan_street-lilacs-noon-sun-1918.jpg,"[(86, 63, 60), (188, 164, 158)]","[(52, 39, 43), (119, 87, 77), (176, 145, 124), (201, 184, 192)]","[(178, 160, 176), (162, 135, 122), (191, 155, 127), (125, 97, 95), (52, 39, 43), (223, 207, 208), (93, 67, 57), (132, 89, 61)]"
john-french-sloan_rocks-weeds-and-sea-1917.jpg,"[(47, 49, 61), (150, 109, 69)]","[(108, 68, 43), (47, 49, 61), (187, 125, 51), (195, 175, 142)]","[(210, 198, 191), (161, 113, 50), (213, 136, 51), (224, 181, 95), (173, 160, 141), (108, 68, 43), (45, 36, 23), (49, 62, 98)]"
joaquã­n-sorolla_shipyard-valencia-beach.jpg,"[(96, 66, 32), (202, 162, 126)]","[(221, 190, 161), (96, 66, 32), (157, 97, 49), (210, 170, 133)]","[(215, 179, 146), (221, 190, 161), (213, 172, 135), (121, 80, 41), (157, 97, 49), (197, 151, 106), (57, 38, 19), (85, 67, 28)]"
john-french-sloan_the-effect-is-spoiled-1915.jpg,"[(115, 119, 106), (215, 216, 198)]","[(155, 158, 142), (215, 216, 198), (48, 53, 45), (103, 107, 95)]","[(168, 170, 155), (34, 39, 33), (62, 67, 57), (231, 231, 213), (142, 145, 130), (199, 200, 183), (91, 96, 83), (115, 119, 106)]"
joaquã­n-sorolla_victor-hugo-s-house-in-passages.jpg,"[(73, 61, 35), (155, 134, 100)]","[(134, 111, 70), (73, 61, 35), (152, 137, 108), (200, 176, 152)]","[(207, 186, 166), (192, 167, 137), (152, 137, 108), (123, 104, 65), (96, 83, 48), (145, 118, 74), (31, 24, 14), (69, 54, 29)]"
john-french-sloan_our-home-in-fort-washington-pennsylvania-1908.jpg,"[(67, 72, 60), (203, 209, 207)]","[(40, 43, 36), (94, 101, 84), (194, 198, 192), (213, 219, 222)]","[(40, 43, 36), (206, 208, 202), (213, 219, 222), (71, 75, 59), (101, 105, 83), (134, 150, 136), (181, 183, 163), (183, 194, 201)]"
joaquã­n-sorolla_on-san-sebastian-beach-1900.jpg,"[(107, 101, 77), (187, 193, 169)]","[(66, 67, 58), (148, 135, 97), (168, 179, 160), (206, 208, 178)]","[(203, 218, 208), (208, 197, 148), (171, 176, 153), (66, 67, 58), (184, 199, 183), (134, 143, 121), (126, 120, 92), (170, 150, 101)]"
arnold-bã¶cklin_girl-and-boy-picking-flowers-1866.jpg,"[(122, 114, 87), (203, 206, 200)]","[(164, 141, 110), (203, 206, 200), (59, 67, 47), (103, 105, 81)]","[(77, 75, 55), (153, 124, 102), (42, 58, 40), (103, 105, 81), (191, 190, 171), (174, 159, 118), (202, 211, 215), (226, 233, 244)]"
grã©goire-michonze_paysage-vert-anime.jpg,"[(147, 153, 71), (189, 190, 161)]","[(121, 136, 65), (172, 171, 78), (172, 177, 145), (206, 203, 177)]","[(212, 215, 208), (107, 115, 60), (177, 185, 84), (135, 156, 70), (168, 156, 72), (201, 192, 147), (167, 172, 128), (177, 183, 162)]"
joaquã­n-sorolla_seville-the-dance-1915.jpg,"[(121, 86, 65), (189, 180, 169)]","[(87, 65, 53), (156, 106, 77), (169, 163, 153), (209, 197, 184)]","[(218, 221, 224), (215, 208, 191), (200, 180, 160), (149, 81, 69), (163, 131, 86), (169, 163, 153), (76, 45, 40), (98, 85, 65)]"
ferdinand-georg-waldmã¼ller_trees-in-the-prater-with-seated-figures-1833.jpg,"[(116, 110, 96), (174, 172, 151)]","[(104, 95, 80), (128, 126, 111), (164, 149, 115), (185, 194, 187)]","[(124, 116, 98), (130, 125, 108), (164, 182, 182), (104, 95, 80), (164, 149, 115), (205, 207, 191), (134, 131, 117), (135, 159, 167)]"
george-luks_portrait-of-a-young-girl-antoinette-kraushaar.jpg,"[(15, 15, 12), (90, 78, 62)]","[(15, 15, 12), (26, 23, 24), (97, 75, 55), (213, 190, 146)]","[(25, 19, 16), (15, 15, 12), (174, 146, 103), (213, 190, 146), (26, 27, 33), (117, 100, 70), (46, 23, 18), (50, 33, 27)]"
joaquã­n-sorolla_rocks-at-javea-the-white-boat-1905.jpg,"[(60, 67, 75), (113, 111, 112)]","[(112, 98, 84), (60, 67, 75), (91, 104, 128), (136, 144, 153)]","[(91, 104, 128), (233, 237, 235), (106, 122, 141), (140, 133, 124), (154, 163, 173), (112, 98, 84), (53, 56, 57), (66, 78, 94)]"
arnold-bã¶cklin_pan-frightening-a-shepherd.jpg,"[(77, 73, 68), (157, 125, 87)]","[(137, 107, 70), (177, 143, 103), (75, 57, 37), (80, 89, 99)]","[(94, 72, 43), (55, 42, 30), (170, 132, 85), (163, 141, 117), (206, 168, 127), (137, 107, 70), (84, 80, 77), (76, 98, 121)]"
joaquã­n-sorolla_skipping-rope-at-la-granja-1907.jpg,"[(112, 101, 68), (188, 166, 115)]","[(159, 144, 108), (217, 189, 122), (85, 83, 62), (140, 118, 73)]","[(219, 190, 119), (213, 177, 102), (126, 106, 70), (154, 130, 76), (85, 83, 62), (224, 209, 167), (136, 127, 101), (182, 161, 116)]"
arnold-bã¶cklin_study-to-war-1896 2.jpg,"[(71, 63, 41), (187, 149, 91)]","[(71, 63, 41), (159, 121, 68), (209, 165, 90), (223, 189, 140)]","[(133, 98, 55), (209, 165, 90), (223, 189, 140), (144, 125, 73), (71, 63, 41), (175, 117, 62), (186, 143, 68), (177, 144, 93)]"
joaquã­n-sorolla_valencia-beach-in-the-morning-light-1908.jpg,"[(126, 116, 92), (169, 169, 162)]","[(89, 92, 86), (163, 141, 98), (136, 144, 153), (202, 194, 170)]","[(198, 186, 152), (206, 203, 189), (103, 108, 101), (136, 144, 153), (146, 124, 88), (180, 157, 108), (59, 69, 69), (90, 83, 73)]"
eugã¨ne-grasset_jeanne-d-arc-sarah-bernhardt.jpg,"[(77, 63, 39), (193, 151, 92)]","[(177, 127, 74), (77, 63, 39), (202, 162, 97), (215, 185, 124)]","[(35, 30, 22), (60, 46, 31), (118, 99, 65), (95, 75, 40), (202, 162, 97), (215, 185, 124), (182, 117, 61), (172, 137, 88)]"
edward-hopper_the-bridge-of-art.jpg,"[(158, 133, 113), (223, 213, 211)]","[(223, 213, 211), (111, 94, 103), (209, 170, 85), (203, 174, 161)]","[(51, 47, 64), (212, 170, 38), (203, 174, 161), (106, 87, 87), (143, 120, 130), (223, 213, 211), (187, 146, 140), (223, 194, 126)]"
andrã©-lhote_l-atelier-sur-la-terrasse-de-mirmande-1957 2.jpg,"[(83, 127, 114), (200, 147, 67)]","[(207, 117, 21), (83, 127, 114), (180, 140, 102), (205, 214, 124)]","[(204, 210, 70), (199, 71, 21), (215, 164, 20), (82, 146, 145), (180, 140, 102), (206, 218, 179), (88, 68, 74), (81, 150, 94)]"
arnold-bã¶cklin_the-summer-s-day-1881 2.jpg,"[(25, 36, 42), (69, 81, 76)]","[(55, 57, 42), (25, 36, 42), (51, 93, 127), (113, 117, 96)]","[(90, 89, 45), (89, 112, 123), (55, 57, 42), (25, 36, 42), (143, 125, 67), (128, 142, 147), (50, 88, 118), (51, 98, 136)]"
arnold-bã¶cklin_lament-of-the-shepherd-1866 2.jpg,"[(24, 25, 24), (97, 78, 63)]","[(24, 25, 24), (50, 42, 36), (99, 72, 51), (189, 155, 129)]","[(24, 25, 24), (238, 224, 198), (174, 119, 90), (140, 103, 81), (50, 42, 36), (206, 173, 148), (74, 61, 48), (124, 83, 54)]"
arnold-bã¶cklin_abandoned-venus 2.jpg,"[(44, 37, 22), (123, 98, 60)]","[(44, 37, 22), (88, 74, 39), (142, 106, 59), (176, 138, 104)]","[(191, 137, 91), (126, 98, 54), (158, 114, 63), (44, 37, 22), (155, 128, 100), (88, 74, 39), (198, 147, 109), (207, 167, 143)]"
andrã©-lhote_mirmande-jaune-1956.jpg,"[(178, 157, 44), (179, 184, 156)]","[(214, 180, 43), (141, 134, 44), (156, 172, 142), (201, 197, 169)]","[(167, 128, 20), (180, 156, 45), (214, 180, 43), (201, 197, 169), (90, 93, 50), (128, 158, 61), (140, 159, 129), (173, 184, 154)]"
joaquã­n-sorolla_sick-maria-1907.jpg,"[(132, 95, 90), (178, 162, 160)]","[(177, 124, 110), (87, 67, 70), (162, 139, 140), (195, 184, 181)]","[(214, 170, 148), (187, 145, 135), (216, 209, 206), (177, 124, 110), (137, 133, 145), (87, 67, 70), (181, 169, 160), (168, 190, 208)]"
arnold-bã¶cklin_playing-in-the-waves-1883.jpg,"[(32, 40, 41), (116, 124, 132)]","[(76, 90, 97), (32, 40, 41), (137, 135, 143), (175, 181, 192)]","[(22, 32, 33), (33, 43, 46), (39, 50, 54), (137, 135, 143), (76, 90, 97), (64, 57, 51), (157, 163, 174), (193, 199, 210)]"
joaquã­n-sorolla_landscape.jpg,"[(58, 56, 39), (184, 122, 72)]","[(192, 115, 58), (58, 56, 39), (177, 121, 73), (176, 135, 98)]","[(149, 126, 97), (195, 139, 96), (173, 125, 85), (188, 159, 127), (192, 115, 58), (177, 121, 73), (33, 31, 23), (83, 80, 56)]"
joaquã­n-sorolla_church-roncal-stairs.jpg,"[(144, 110, 96), (215, 166, 133)]","[(170, 138, 130), (118, 83, 61), (214, 152, 108), (217, 180, 158)]","[(184, 146, 119), (176, 157, 163), (214, 152, 108), (217, 180, 158), (161, 110, 75), (161, 125, 119), (51, 35, 36), (98, 75, 60)]"
grã©goire-michonze_in-the-village-1978.jpg,"[(156, 117, 58), (163, 160, 141)]","[(123, 102, 56), (190, 131, 59), (121, 146, 138), (204, 173, 144)]","[(196, 157, 66), (183, 105, 52), (202, 215, 214), (218, 186, 133), (199, 145, 115), (123, 102, 56), (115, 129, 109), (127, 163, 167)]"
arnold-bã¶cklin_portrait-of-angela-b-cklin-in-red-fishnet.jpg,"[(117, 78, 64), (207, 188, 171)]","[(68, 40, 36), (207, 188, 171), (154, 98, 73), (176, 135, 109)]","[(206, 187, 171), (213, 202, 187), (34, 27, 27), (176, 135, 109), (102, 52, 45), (154, 98, 73), (193, 152, 124), (197, 170, 154)]"
eugã¨ne-grasset_m-ditation-1897.jpg,"[(80, 79, 86), (196, 187, 159)]","[(205, 204, 202), (187, 169, 116), (60, 48, 53), (99, 109, 120)]","[(30, 28, 44), (116, 121, 120), (103, 133, 156), (89, 91, 101), (90, 69, 62), (205, 204, 202), (166, 148, 105), (207, 190, 127)]"
arnold-bã¶cklin_the-summer-s-day-1881.jpg,"[(25, 36, 42), (69, 81, 76)]","[(55, 57, 42), (25, 36, 42), (51, 93, 127), (113, 117, 96)]","[(90, 89, 45), (89, 112, 123), (55, 57, 42), (25, 36, 42), (143, 125, 67), (128, 142, 147), (50, 88, 118), (51, 98, 136)]"
ferdinand-georg-waldmã¼ller_mountain-landscape-with-the-ruins-of-liechtenstein-in-m-dling-1859.jpg,"[(95, 84, 64), (159, 151, 138)]","[(127, 114, 105), (190, 188, 171), (73, 67, 55), (118, 102, 72)]","[(217, 223, 210), (73, 67, 55), (107, 88, 69), (159, 145, 101), (168, 163, 163), (129, 116, 75), (115, 104, 102), (139, 123, 109)]"
joaquã­n-sorolla_trafficking-in-human-beings-1894.jpg,"[(33, 24, 31), (117, 90, 85)]","[(33, 24, 31), (74, 54, 55), (149, 106, 88), (173, 147, 142)]","[(113, 92, 89), (33, 24, 31), (205, 155, 127), (184, 121, 86), (211, 181, 169), (74, 54, 55), (132, 113, 117), (145, 138, 155)]"
george-luks_allen-street-1905.jpg,"[(58, 44, 41), (145, 118, 97)]","[(58, 44, 41), (175, 148, 124), (89, 76, 68), (140, 99, 71)]","[(198, 154, 117), (89, 76, 68), (42, 35, 35), (222, 194, 163), (140, 122, 109), (140, 99, 71), (63, 50, 47), (84, 56, 48)]"
joaquã­n-sorolla_children-on-the-seashore-1903.jpg,"[(139, 115, 83), (171, 165, 145)]","[(115, 102, 75), (163, 129, 92), (144, 142, 126), (198, 187, 163)]","[(179, 157, 125), (158, 112, 87), (144, 142, 126), (208, 188, 132), (167, 145, 97), (202, 202, 199), (99, 89, 66), (131, 114, 83)]"
john-french-sloan_grassy-dunes-gloucester-1914.jpg,"[(169, 147, 39), (213, 210, 184)]","[(190, 170, 44), (148, 125, 34), (201, 188, 136), (225, 232, 233)]","[(225, 232, 233), (200, 206, 208), (223, 207, 110), (166, 143, 37), (190, 170, 44), (131, 107, 30), (191, 164, 79), (192, 177, 148)]"
eugã¨ne-grasset_abricotine.jpg,"[(45, 46, 28), (193, 189, 122)]","[(18, 21, 19), (193, 189, 122), (30, 33, 29), (113, 107, 43)]","[(18, 21, 19), (30, 33, 29), (70, 75, 42), (219, 203, 108), (229, 231, 188), (155, 139, 45), (134, 133, 84), (191, 188, 109)]"
arnold-bã¶cklin_returning-home-1887 2.jpg,"[(45, 38, 31), (116, 93, 77)]","[(45, 38, 31), (114, 108, 101), (103, 60, 44), (132, 97, 63)]","[(98, 99, 98), (121, 90, 62), (143, 103, 64), (30, 28, 22), (60, 48, 39), (103, 60, 44), (129, 110, 93), (131, 124, 115)]"
joaquã­n-sorolla_mending-nets-1901.jpg,"[(62, 45, 41), (121, 99, 83)]","[(88, 68, 63), (62, 45, 41), (128, 96, 73), (180, 164, 132)]","[(37, 32, 35), (159, 153, 148), (88, 68, 63), (128, 96, 73), (171, 147, 104), (87, 59, 46), (221, 203, 144), (216, 212, 198)]"
grã©goire-michonze_figures-in-the-village-1948.jpg,"[(86, 77, 43), (151, 111, 63)]","[(146, 88, 37), (86, 77, 43), (160, 125, 55), (153, 143, 123)]","[(135, 136, 124), (171, 149, 122), (160, 125, 55), (91, 79, 47), (146, 88, 37), (97, 105, 66), (58, 57, 29), (100, 65, 30)]"
joaquã­n-sorolla_view-of-plascencia-1917.jpg,"[(104, 81, 55), (152, 145, 126)]","[(122, 130, 123), (104, 81, 55), (169, 136, 94), (195, 185, 162)]","[(112, 88, 59), (77, 65, 49), (187, 167, 131), (169, 136, 94), (151, 108, 64), (202, 202, 194), (123, 122, 98), (122, 138, 148)]"
arnold-bã¶cklin_syrinx-fleeing-from-the-onslaught-of-pan 2.jpg,"[(33, 22, 21), (93, 67, 44)]","[(33, 22, 21), (63, 45, 35), (91, 68, 44), (153, 110, 63)]","[(122, 79, 37), (33, 22, 21), (126, 103, 71), (177, 114, 53), (63, 45, 35), (185, 146, 92), (90, 60, 31), (92, 76, 56)]"
edward-hopper_moonlight-interior.jpg,"[(40, 27, 14), (163, 135, 88)]","[(40, 27, 14), (108, 74, 38), (202, 170, 94), (234, 224, 183)]","[(106, 80, 44), (87, 56, 29), (40, 27, 14), (227, 205, 111), (234, 224, 183), (150, 102, 49), (152, 117, 73), (202, 150, 83)]"
edward-hopper_the-monhegan-boat.jpg,"[(124, 125, 117), (213, 213, 208)]","[(213, 213, 208), (177, 177, 170), (44, 45, 39), (100, 99, 90)]","[(213, 213, 208), (198, 199, 194), (57, 58, 51), (169, 169, 161), (142, 142, 132), (30, 31, 26), (86, 85, 77), (113, 113, 104)]"
joaquã­n-sorolla_an-arab-examining-a-pistol-1881.jpg,"[(78, 54, 40), (170, 124, 75)]","[(78, 54, 40), (140, 91, 56), (187, 138, 74), (215, 177, 112)]","[(221, 183, 110), (229, 199, 138), (126, 83, 54), (153, 98, 59), (78, 54, 40), (205, 164, 99), (174, 127, 72), (200, 150, 77)]"
edward-hopper_sunlights-in-cafeteria.jpg,"[(60, 71, 69), (183, 179, 138)]","[(139, 134, 98), (226, 224, 178), (43, 45, 48), (77, 96, 91)]","[(71, 84, 77), (149, 148, 110), (43, 45, 48), (84, 108, 104), (130, 120, 86), (210, 208, 157), (236, 237, 200), (249, 244, 200)]"
edward-hopper_summer-interior.jpg,"[(72, 63, 69), (172, 169, 143)]","[(193, 198, 182), (151, 140, 104), (50, 42, 53), (95, 85, 84)]","[(107, 95, 80), (147, 123, 88), (78, 61, 68), (116, 122, 121), (155, 158, 121), (193, 198, 182), (37, 36, 49), (63, 47, 57)]"
arnold-bã¶cklin_astolf-rides-away-with-his-head-lost-1873 2.jpg,"[(41, 33, 22), (120, 78, 43)]","[(41, 33, 22), (80, 60, 34), (121, 85, 46), (198, 109, 61)]","[(114, 74, 39), (41, 33, 22), (80, 60, 34), (127, 96, 53), (229, 128, 69), (187, 94, 51), (189, 116, 62), (185, 125, 83)]"
edward-hopper_seven-a-m.jpg,"[(73, 81, 80), (230, 228, 221)]","[(240, 240, 237), (221, 216, 205), (38, 50, 48), (107, 112, 112)]","[(240, 240, 237), (215, 211, 204), (227, 226, 222), (129, 136, 150), (85, 88, 74), (214, 199, 171), (23, 39, 43), (53, 60, 53)]"
arnold-bã¶cklin_the-plague-1898.jpg,"[(77, 74, 62), (174, 165, 137)]","[(77, 74, 62), (192, 186, 160), (151, 134, 98), (162, 155, 130)]","[(162, 155, 130), (160, 145, 106), (187, 177, 146), (143, 123, 89), (102, 95, 76), (197, 195, 174), (39, 47, 45), (66, 61, 50)]"
joaquã­n-sorolla_courtyard-1910.jpg,"[(79, 85, 71), (154, 154, 141)]","[(119, 130, 124), (189, 178, 158), (51, 67, 65), (108, 103, 77)]","[(51, 67, 65), (81, 90, 74), (116, 111, 76), (183, 162, 131), (194, 194, 185), (153, 120, 82), (109, 118, 107), (128, 141, 141)]"
joaquã­n-sorolla_boats-in-the-port-valencia-1904.jpg,"[(125, 104, 89), (184, 175, 172)]","[(91, 76, 70), (159, 132, 107), (167, 158, 158), (201, 192, 186)]","[(167, 158, 158), (110, 93, 86), (194, 179, 166), (146, 119, 98), (207, 205, 206), (171, 144, 116), (56, 53, 51), (87, 65, 58)]"
yiannis-tsaroychis_reclining-nude.jpg,"[(87, 81, 74), (150, 138, 119)]","[(139, 126, 103), (87, 81, 74), (141, 136, 126), (179, 165, 145)]","[(141, 136, 126), (64, 61, 60), (178, 157, 128), (173, 164, 150), (139, 126, 103), (110, 102, 89), (174, 172, 165), (196, 193, 185)]"
arnold-bã¶cklin_nymph-by-the-fountain.jpg,"[(54, 43, 17), (102, 83, 46)]","[(54, 43, 17), (81, 63, 28), (101, 79, 38), (144, 127, 89)]","[(208, 203, 193), (189, 170, 134), (140, 126, 89), (119, 98, 52), (101, 79, 38), (54, 43, 17), (63, 54, 28), (99, 73, 29)]"
john-french-sloan_blond-nude-with-orange-blue-couch-1925.jpg,"[(30, 45, 98), (122, 105, 131)]","[(68, 57, 109), (30, 45, 98), (119, 101, 124), (235, 204, 185)]","[(140, 102, 113), (83, 82, 125), (169, 138, 133), (68, 57, 109), (249, 237, 226), (30, 45, 98), (211, 157, 131), (231, 187, 155)]"
edward-hopper_not_detected_235596(1).jpg,"[(80, 71, 54), (176, 177, 165)]","[(179, 193, 206), (174, 162, 123), (55, 47, 32), (106, 95, 76)]","[(110, 97, 74), (184, 182, 163), (179, 193, 206), (165, 142, 83), (92, 77, 52), (129, 130, 125), (29, 30, 27), (80, 64, 37)]"
eugã¨ne-grasset_anxi-t-1897.jpg,"[(96, 85, 56), (158, 157, 156)]","[(71, 64, 44), (121, 105, 67), (120, 121, 134), (196, 192, 177)]","[(229, 223, 210), (207, 201, 186), (120, 121, 134), (137, 126, 69), (105, 84, 66), (71, 64, 44), (155, 160, 150), (192, 183, 163)]"
andrã©-lhote_la-plage-1920 2.jpg,"[(102, 87, 93), (183, 160, 141)]","[(89, 69, 64), (115, 105, 122), (170, 132, 105), (195, 187, 176)]","[(67, 63, 61), (158, 111, 93), (111, 76, 67), (181, 153, 117), (108, 116, 152), (195, 187, 176), (103, 89, 97), (142, 100, 87)]"
william-james-glackens_city-scene-1910.jpg,"[(76, 77, 69), (132, 127, 100)]","[(136, 136, 117), (129, 117, 82), (68, 65, 53), (85, 89, 84)]","[(118, 109, 86), (118, 98, 61), (138, 134, 101), (136, 136, 117), (85, 89, 84), (68, 65, 53), (144, 126, 73), (141, 131, 90)]"
mestre-ataã­de_a-virgem-entrega-o-menino-jesus-a-santo-ant-nio-de-p-dua-detail-1810.jpg,"[(93, 78, 67), (174, 178, 177)]","[(60, 56, 51), (127, 101, 83), (143, 151, 157), (206, 205, 197)]","[(214, 219, 218), (198, 191, 175), (118, 79, 62), (60, 56, 51), (163, 165, 165), (122, 137, 148), (112, 111, 105), (159, 133, 102)]"
arnold-bã¶cklin_st-anthony-1892 2.jpg,"[(83, 69, 54), (171, 168, 148)]","[(127, 104, 78), (38, 35, 30), (162, 153, 123), (181, 183, 174)]","[(181, 183, 174), (14, 16, 14), (51, 41, 35), (135, 122, 92), (162, 153, 123), (120, 86, 63), (78, 55, 46), (71, 77, 68)]"
joaquã­n-sorolla_elena-at-her-desk-1898.jpg,"[(28, 18, 35), (153, 145, 140)]","[(28, 18, 35), (100, 90, 92), (186, 172, 156), (227, 226, 220)]","[(11, 15, 29), (227, 226, 220), (200, 192, 175), (44, 22, 41), (172, 153, 138), (124, 116, 117), (50, 53, 64), (102, 73, 69)]"
joaquã­n-sorolla_a-farmhouse-in-valencia.jpg,"[(77, 66, 46), (175, 143, 105)]","[(159, 123, 81), (192, 163, 130), (45, 42, 31), (109, 89, 62)]","[(157, 128, 88), (146, 113, 75), (186, 140, 86), (45, 42, 31), (202, 176, 148), (183, 150, 112), (99, 78, 49), (118, 101, 74)]"
joaquã­n-sorolla_maria-at-la-granja-1907.jpg,"[(148, 114, 59), (225, 212, 158)]","[(178, 139, 74), (225, 212, 158), (81, 71, 38), (152, 106, 49)]","[(228, 223, 176), (226, 213, 156), (152, 106, 49), (171, 127, 61), (186, 151, 88), (218, 189, 122), (49, 58, 31), (113, 85, 44)]"
edward-hopper_burly-cobb-hen-coop-and-barn.jpg,"[(116, 97, 73), (187, 165, 131)]","[(86, 80, 68), (146, 114, 78), (149, 124, 98), (226, 205, 164)]","[(86, 80, 68), (126, 104, 77), (125, 111, 98), (173, 137, 99), (165, 123, 79), (213, 176, 113), (230, 219, 184), (246, 249, 247)]"
eugã¨ne-grasset_nouveau-larousse-illustre.jpg,"[(168, 139, 120), (237, 187, 166)]","[(195, 185, 167), (141, 92, 73), (236, 137, 105), (237, 237, 228)]","[(237, 237, 228), (45, 35, 33), (120, 79, 67), (200, 127, 97), (215, 181, 157), (236, 137, 105), (157, 177, 167), (194, 202, 188)]"
arnold-bã¶cklin_attack-by-pirates 2.jpg,"[(34, 36, 18), (94, 81, 54)]","[(34, 36, 18), (68, 57, 33), (89, 76, 51), (153, 133, 100)]","[(58, 52, 30), (34, 36, 18), (89, 76, 51), (152, 143, 117), (130, 103, 67), (77, 62, 35), (193, 168, 127), (207, 197, 170)]"
edward-hopper_bistro.jpg,"[(136, 134, 137), (227, 230, 223)]","[(173, 180, 181), (227, 230, 223), (64, 59, 69), (132, 120, 119)]","[(218, 223, 225), (227, 232, 233), (235, 235, 218), (64, 59, 69), (132, 120, 119), (173, 180, 181), (224, 212, 175), (219, 220, 212)]"
roger-bissiã¨re_nu-couch-sur-linge-blanc-1925.jpg,"[(59, 65, 40), (147, 119, 79)]","[(158, 135, 101), (137, 103, 57), (48, 53, 26), (69, 76, 54)]","[(126, 90, 47), (61, 70, 29), (147, 115, 68), (168, 147, 111), (148, 123, 92), (36, 36, 24), (64, 72, 44), (74, 81, 64)]"
joaquã­n-sorolla_portrait-of-lawyer-don-silverio-de-la-torre-y-eguia-1893.jpg,"[(49, 28, 15), (119, 59, 33)]","[(49, 28, 15), (91, 34, 18), (111, 46, 24), (182, 122, 72)]","[(49, 28, 15), (91, 34, 18), (224, 158, 68), (111, 46, 24), (171, 121, 66), (232, 220, 162), (134, 58, 28), (164, 69, 30)]"
arnold-bã¶cklin_ideal-spring-landscape-1871 2.jpg,"[(47, 36, 25), (141, 126, 93)]","[(47, 36, 25), (93, 79, 49), (156, 141, 94), (223, 206, 181)]","[(235, 216, 189), (200, 177, 133), (212, 195, 173), (47, 36, 25), (167, 146, 98), (93, 79, 49), (124, 117, 60), (133, 123, 86)]"
joaquã­n-sorolla_to-the-water-valencia-1908.jpg,"[(79, 79, 87), (169, 133, 107)]","[(151, 109, 82), (187, 157, 131), (69, 65, 66), (88, 93, 108)]","[(151, 109, 82), (88, 93, 108), (167, 131, 107), (234, 221, 203), (198, 160, 123), (200, 189, 177), (51, 56, 62), (88, 74, 69)]"
arnold-bã¶cklin_arable-land-corridors-in-the-early-spring.jpg,"[(83, 66, 37), (244, 245, 213)]","[(46, 23, 14), (244, 245, 213), (80, 64, 31), (161, 155, 88)]","[(245, 249, 241), (246, 247, 207), (46, 23, 14), (240, 235, 165), (80, 64, 31), (199, 197, 119), (98, 98, 51), (147, 127, 61)]"
joaquã­n-sorolla_afternoon-sun-playa-de-valencia-1910.jpg,"[(113, 83, 54), (213, 181, 108)]","[(217, 199, 135), (208, 164, 81), (86, 47, 26), (139, 118, 82)]","[(223, 189, 96), (50, 35, 23), (122, 59, 29), (217, 199, 135), (194, 138, 65), (149, 144, 118), (107, 87, 48), (153, 96, 46)]"
ferdinand-georg-waldmã¼ller_lake-fuschel-with-schafberg-1835.jpg,"[(115, 98, 74), (205, 199, 190)]","[(81, 72, 63), (149, 125, 85), (195, 186, 173), (216, 213, 207)]","[(216, 221, 228), (209, 178, 130), (81, 72, 63), (215, 204, 186), (149, 142, 139), (149, 125, 85), (210, 206, 196), (211, 218, 228)]"
eugã¨ne-grasset_froideur 2.jpg,"[(97, 80, 43), (144, 153, 145)]","[(76, 51, 34), (119, 109, 53), (124, 137, 129), (164, 168, 161)]","[(163, 170, 173), (134, 154, 153), (76, 51, 34), (105, 97, 47), (114, 120, 106), (165, 166, 149), (126, 113, 53), (141, 131, 64)]"
joaquã­n-sorolla_portrait-of-a-gentleman.jpg,"[(40, 29, 17), (130, 106, 77)]","[(40, 29, 17), (75, 56, 37), (144, 109, 74), (227, 204, 161)]","[(62, 47, 32), (234, 219, 184), (40, 29, 17), (113, 89, 63), (220, 188, 138), (175, 130, 84), (76, 58, 39), (99, 72, 45)]"
john-french-sloan_sunday-women-drying-their-hair-1912.jpg,"[(59, 53, 43), (146, 143, 125)]","[(42, 40, 34), (75, 66, 52), (104, 107, 95), (188, 179, 156)]","[(65, 60, 49), (74, 68, 54), (42, 40, 34), (193, 197, 193), (104, 107, 95), (182, 162, 119), (83, 69, 54), (111, 87, 58)]"
