ObjectID,cut_2,cut_4,cut_8
ferdinand-georg-waldmã¼ller_der-wolfgangsee-1835.jpg,"[(99, 88, 82), (182, 176, 178)]","[(74, 68, 65), (124, 107, 99), (144, 134, 139), (219, 219, 218)]","[(223, 226, 227), (225, 229, 233), (190, 171, 146), (74, 68, 65), (214, 214, 211), (124, 107, 99), (129, 122, 136), (160, 146, 142)]"
ferdinand-georg-waldmã¼ller_the-young-boy-with-the-stable-lantern-1824.jpg,"[(51, 49, 49), (132, 117, 79)]","[(51, 49, 49), (94, 81, 60), (140, 125, 85), (198, 180, 113)]","[(51, 49, 49), (75, 66, 55), (98, 82, 62), (140, 125, 85), (186, 164, 91), (210, 196, 135), (112, 97, 66), (149, 124, 67)]"
ferdinand-georg-waldmã¼ller_the-ruin-lichtenstein-at-m-dling-1848.jpg,"[(125, 101, 78), (174, 160, 148)]","[(100, 83, 73), (150, 120, 82), (167, 142, 110), (181, 178, 185)]","[(154, 124, 83), (131, 106, 80), (100, 83, 73), (142, 127, 113), (185, 143, 85), (181, 178, 185), (182, 146, 102), (203, 168, 112)]"
joaquã­n-sorolla_reflections-in-a-fountain-1918.jpg,"[(98, 90, 58), (141, 136, 104)]","[(106, 107, 90), (98, 90, 58), (164, 149, 93), (187, 181, 145)]","[(76, 72, 53), (177, 172, 158), (106, 107, 90), (164, 149, 93), (120, 108, 63), (178, 168, 118), (217, 214, 168), (219, 222, 204)]"
juan-gris_still-life-with-newspaper-1916-1.jpg,"[(36, 34, 34), (128, 117, 106)]","[(36, 34, 34), (142, 141, 135), (114, 80, 62), (113, 105, 91)]","[(107, 108, 109), (96, 97, 97), (135, 132, 129), (36, 34, 34), (114, 80, 62), (221, 215, 193), (103, 102, 100), (158, 125, 72)]"
juan-gris_bottle-glass-and-newspaper.jpg,"[(38, 28, 22), (165, 108, 61)]","[(38, 28, 22), (123, 75, 41), (192, 111, 50), (224, 170, 110)]","[(213, 111, 41), (242, 173, 108), (38, 28, 22), (246, 222, 159), (170, 111, 60), (123, 75, 41), (185, 127, 77), (225, 157, 96)]"
arnold-bã¶cklin_at-alban-hills-1851.jpg,"[(112, 105, 86), (213, 212, 199)]","[(150, 135, 110), (75, 74, 62), (198, 197, 185), (227, 227, 213)]","[(229, 234, 226), (93, 94, 83), (226, 221, 200), (130, 123, 103), (169, 148, 116), (56, 55, 41), (190, 179, 154), (206, 216, 216)]"
arnold-bã¶cklin_portrait-of-clara-bruckmann-b-cklin.jpg,"[(35, 17, 13), (96, 65, 50)]","[(35, 17, 13), (57, 44, 44), (92, 56, 40), (179, 117, 74)]","[(35, 17, 13), (57, 44, 44), (193, 134, 86), (83, 60, 47), (129, 73, 44), (164, 100, 62), (65, 46, 42), (89, 43, 28)]"
joaquã­n-sorolla_orange-seller-1891.jpg,"[(83, 76, 58), (184, 169, 133)]","[(53, 55, 49), (114, 97, 68), (154, 137, 105), (214, 200, 161)]","[(53, 55, 49), (205, 186, 140), (135, 123, 99), (93, 84, 64), (173, 150, 112), (223, 215, 181), (123, 96, 70), (145, 126, 73)]"
pablo-picasso_pedestal-1914.jpg,"[(124, 120, 67), (201, 191, 129)]","[(164, 152, 78), (85, 88, 56), (194, 176, 93), (209, 206, 164)]","[(162, 148, 65), (43, 47, 30), (72, 74, 47), (194, 176, 93), (165, 156, 91), (113, 116, 72), (197, 191, 141), (221, 221, 188)]"
joaquã­n-sorolla_bathing-at-la-granja-1907.jpg,"[(72, 71, 57), (156, 143, 110)]","[(72, 71, 57), (177, 169, 142), (118, 98, 73), (154, 138, 83)]","[(131, 130, 80), (176, 146, 85), (118, 98, 73), (189, 179, 134), (201, 204, 194), (72, 71, 57), (137, 137, 122), (180, 153, 118)]"
grã©goire-michonze_in-the-village.jpg,"[(152, 83, 42), (174, 127, 80)]","[(146, 116, 80), (202, 137, 81), (126, 74, 39), (178, 91, 45)]","[(208, 137, 67), (194, 116, 59), (178, 91, 45), (126, 74, 39), (151, 104, 55), (212, 181, 138), (147, 115, 72), (133, 143, 137)]"
juan-gris_still-life-before-an-open-window-place-ravignan-1915.jpg,"[(45, 47, 53), (126, 150, 175)]","[(139, 180, 202), (114, 120, 148), (28, 28, 29), (62, 65, 77)]","[(28, 28, 29), (92, 121, 184), (91, 102, 110), (146, 116, 120), (127, 140, 180), (139, 180, 202), (53, 52, 55), (70, 79, 99)]"
juan-gris_the-siphon-1913.jpg,"[(53, 59, 65), (158, 136, 128)]","[(137, 89, 70), (178, 182, 185), (31, 27, 24), (76, 92, 106)]","[(72, 78, 80), (124, 68, 53), (79, 106, 132), (31, 27, 24), (132, 142, 155), (151, 110, 88), (205, 199, 193), (244, 246, 239)]"
joaquã­n-sorolla_farmhouse-in-valencia.jpg,"[(140, 105, 71), (213, 176, 129)]","[(202, 156, 104), (224, 196, 155), (108, 81, 53), (172, 130, 88)]","[(175, 138, 100), (169, 121, 75), (98, 77, 51), (139, 102, 67), (202, 156, 104), (224, 196, 155), (39, 33, 23), (72, 52, 34)]"
andrã©-lhote_la-plage-1920.jpg,"[(102, 87, 93), (183, 160, 141)]","[(89, 69, 64), (115, 105, 122), (170, 132, 105), (195, 187, 176)]","[(67, 63, 61), (158, 111, 93), (111, 76, 67), (181, 153, 117), (108, 116, 152), (195, 187, 176), (103, 89, 97), (142, 100, 87)]"
joaquã­n-sorolla_coast-at-santa-cristina-1914.jpg,"[(124, 84, 36), (169, 139, 122)]","[(74, 55, 31), (173, 113, 42), (131, 106, 105), (206, 173, 138)]","[(238, 215, 189), (74, 55, 31), (179, 168, 171), (160, 114, 89), (173, 113, 42), (102, 98, 121), (184, 148, 101), (225, 160, 91)]"
joaquã­n-sorolla_the-alcazat-seville-1908.jpg,"[(162, 141, 75), (192, 179, 138)]","[(202, 172, 87), (121, 109, 63), (154, 149, 135), (231, 208, 142)]","[(68, 91, 137), (202, 172, 87), (150, 129, 76), (197, 179, 135), (92, 89, 50), (152, 146, 131), (229, 201, 124), (234, 216, 161)]"
georges-braque_checkerboard-tivoli-cinema-1913.jpg,"[(102, 90, 67), (154, 155, 148)]","[(154, 155, 148), (74, 58, 33), (121, 108, 79), (139, 138, 124)]","[(75, 55, 26), (139, 138, 124), (46, 37, 20), (123, 122, 106), (154, 155, 148), (120, 94, 52), (80, 60, 33), (94, 80, 53)]"
georges-braque_the-clarinet-tenora-1913.jpg,"[(120, 107, 83), (220, 222, 201)]","[(220, 222, 201), (76, 59, 38), (138, 118, 83), (193, 193, 175)]","[(193, 193, 175), (124, 117, 102), (134, 105, 56), (106, 80, 45), (45, 38, 31), (159, 144, 116), (212, 212, 187), (228, 231, 216)]"
joaquã­n-sorolla_beach-of-biarritz.jpg,"[(53, 34, 20), (154, 118, 55)]","[(53, 34, 20), (126, 87, 36), (177, 138, 60), (188, 161, 89)]","[(162, 133, 61), (175, 152, 86), (192, 142, 59), (202, 170, 92), (53, 34, 20), (104, 73, 32), (139, 88, 35), (156, 115, 48)]"
pablo-picasso_guitar-1920-1.jpg,"[(108, 101, 73), (213, 202, 156)]","[(215, 214, 181), (211, 191, 130), (78, 63, 36), (138, 139, 110)]","[(215, 214, 181), (213, 202, 160), (64, 59, 35), (92, 68, 38), (160, 158, 126), (116, 121, 93), (214, 165, 56), (206, 193, 146)]"
grã©goire-michonze_figures-in-the-village.jpg,"[(108, 90, 59), (175, 188, 190)]","[(86, 74, 43), (131, 107, 74), (146, 164, 175), (204, 212, 205)]","[(125, 86, 44), (89, 77, 41), (80, 62, 30), (204, 212, 205), (146, 164, 175), (94, 94, 72), (138, 114, 66), (135, 142, 143)]"
joaquã­n-sorolla_the-waves-at-san-sebastian-1915.jpg,"[(80, 93, 90), (148, 151, 136)]","[(123, 121, 103), (173, 181, 170), (71, 79, 70), (90, 107, 109)]","[(195, 191, 160), (204, 214, 208), (90, 107, 109), (147, 160, 156), (118, 108, 87), (71, 79, 70), (114, 128, 120), (144, 142, 118)]"
joaquã­n-sorolla_boat-builders-1894.jpg,"[(55, 51, 45), (158, 154, 135)]","[(55, 51, 45), (130, 118, 92), (169, 174, 165), (203, 207, 193)]","[(202, 213, 218), (114, 102, 79), (204, 201, 168), (76, 70, 59), (34, 33, 30), (169, 174, 165), (131, 124, 102), (162, 146, 106)]"
joaquã­n-sorolla_cave-at-san-antonio-javea-1905.jpg,"[(86, 72, 59), (205, 159, 128)]","[(205, 180, 164), (205, 139, 92), (68, 52, 34), (104, 92, 83)]","[(41, 35, 27), (216, 158, 108), (68, 75, 80), (205, 180, 164), (94, 68, 42), (195, 120, 76), (135, 98, 70), (147, 120, 104)]"
joaquã­n-sorolla_mountains-at-jaca.jpg,"[(75, 80, 24), (157, 141, 119)]","[(118, 109, 85), (196, 174, 152), (54, 63, 18), (96, 98, 30)]","[(76, 85, 26), (192, 155, 108), (54, 63, 18), (200, 192, 196), (141, 128, 105), (95, 90, 66), (95, 100, 33), (136, 122, 35)]"
pablo-picasso_violin-1.jpg,"[(190, 165, 102), (239, 228, 200)]","[(239, 228, 200), (221, 202, 147), (131, 110, 50), (187, 148, 65)]","[(186, 139, 44), (228, 216, 174), (187, 157, 85), (163, 135, 66), (239, 228, 200), (214, 188, 119), (76, 66, 24), (121, 104, 46)]"
juan-gris_the-coffee-grinder-1916.jpg,"[(97, 59, 53), (234, 203, 174)]","[(42, 25, 35), (152, 93, 72), (225, 185, 152), (243, 221, 197)]","[(189, 128, 93), (42, 25, 35), (121, 57, 45), (179, 105, 70), (243, 221, 197), (118, 83, 80), (208, 163, 131), (241, 208, 172)]"
arnold-bã¶cklin_sirens-1875.jpg,"[(68, 76, 55), (150, 153, 120)]","[(134, 130, 89), (68, 76, 55), (128, 150, 136), (203, 201, 166)]","[(128, 150, 136), (125, 137, 109), (179, 161, 103), (53, 57, 34), (82, 96, 76), (203, 201, 166), (116, 101, 55), (116, 121, 89)]"
juan-gris_bowl-glass-and-newspaper.jpg,"[(132, 94, 66), (216, 185, 141)]","[(183, 127, 74), (81, 60, 58), (214, 172, 113), (219, 199, 170)]","[(34, 18, 30), (214, 172, 113), (135, 114, 97), (111, 83, 71), (219, 199, 170), (44, 25, 35), (183, 113, 56), (184, 141, 92)]"
joaquã­n-sorolla_naranjos-alcira.jpg,"[(90, 80, 58), (203, 171, 136)]","[(221, 203, 174), (185, 138, 98), (47, 48, 33), (133, 112, 83)]","[(16, 25, 19), (140, 119, 97), (193, 152, 112), (221, 203, 174), (125, 105, 69), (177, 124, 84), (53, 62, 39), (104, 81, 56)]"
georges-braque_glass-and-card.jpg,"[(110, 87, 57), (214, 206, 196)]","[(66, 52, 37), (155, 121, 78), (194, 176, 150), (235, 236, 242)]","[(43, 37, 28), (235, 236, 242), (88, 67, 46), (172, 140, 92), (181, 163, 136), (206, 190, 164), (139, 94, 48), (135, 111, 79)]"
joaquã­n-sorolla_fishermen-pull-in-the-nets-1896.jpg,"[(126, 91, 33), (194, 186, 143)]","[(216, 221, 193), (172, 151, 92), (100, 76, 30), (151, 106, 35)]","[(198, 201, 177), (221, 228, 203), (100, 76, 30), (151, 106, 35), (211, 215, 183), (200, 167, 84), (141, 112, 46), (150, 127, 61)]"
joaquã­n-sorolla_san-sebastian-landscape.jpg,"[(84, 91, 51), (187, 158, 102)]","[(84, 91, 51), (172, 147, 69), (181, 144, 118), (224, 196, 153)]","[(222, 188, 124), (97, 107, 55), (227, 204, 181), (137, 124, 65), (70, 75, 48), (181, 144, 118), (191, 160, 70), (221, 178, 75)]"
arnold-bã¶cklin_syrinx-fleeing-from-the-onslaught-of-pan.jpg,"[(33, 22, 21), (93, 67, 44)]","[(33, 22, 21), (63, 45, 35), (91, 68, 44), (153, 110, 63)]","[(122, 79, 37), (33, 22, 21), (126, 103, 71), (177, 114, 53), (63, 45, 35), (185, 146, 92), (90, 60, 31), (92, 76, 56)]"
joaquã­n-sorolla_seville-the-bullfighters-1915.jpg,"[(87, 83, 73), (151, 126, 101)]","[(135, 103, 78), (87, 83, 73), (153, 130, 98), (182, 169, 152)]","[(174, 163, 154), (153, 130, 98), (79, 73, 60), (224, 215, 198), (135, 103, 78), (165, 148, 128), (92, 85, 76), (100, 100, 99)]"
joaquã­n-sorolla_after-the-bath-valencia-1916.jpg,"[(90, 83, 82), (170, 155, 143)]","[(181, 188, 178), (160, 122, 109), (83, 69, 62), (97, 98, 103)]","[(156, 103, 100), (163, 140, 118), (164, 171, 163), (84, 80, 92), (110, 115, 114), (197, 205, 193), (60, 57, 60), (106, 81, 63)]"
joaquã­n-sorolla_san-vicente-cape.jpg,"[(111, 120, 111), (171, 141, 123)]","[(117, 140, 138), (105, 101, 84), (163, 126, 104), (179, 156, 141)]","[(130, 120, 101), (76, 123, 112), (163, 126, 104), (179, 156, 141), (129, 95, 78), (117, 140, 138), (84, 48, 23), (86, 80, 67)]"
arnold-bã¶cklin_idyll-1866.jpg,"[(116, 106, 90), (162, 136, 115)]","[(173, 151, 131), (151, 121, 99), (106, 90, 65), (126, 123, 115)]","[(118, 104, 74), (154, 128, 111), (126, 123, 115), (173, 145, 122), (172, 156, 141), (149, 114, 86), (78, 66, 47), (110, 85, 64)]"
joaquã­n-sorolla_view-of-segovia-1906.jpg,"[(82, 63, 60), (175, 158, 151)]","[(191, 183, 196), (160, 133, 105), (54, 43, 49), (111, 83, 71)]","[(42, 31, 35), (101, 77, 62), (66, 55, 62), (182, 151, 122), (120, 89, 80), (137, 115, 89), (176, 168, 186), (206, 198, 206)]"
juan-gris_glasses-newspaper-and-bottle-of-wine.jpg,"[(59, 45, 39), (157, 132, 107)]","[(59, 45, 39), (150, 110, 78), (141, 128, 110), (187, 181, 164)]","[(34, 23, 21), (128, 102, 79), (199, 203, 192), (172, 119, 77), (175, 158, 135), (141, 128, 110), (68, 54, 47), (102, 80, 65)]"
ferdinand-georg-waldmã¼ller_old-elms-in-prater-1831.jpg,"[(64, 46, 22), (144, 139, 102)]","[(64, 46, 22), (151, 165, 162), (123, 95, 37), (151, 133, 46)]","[(123, 95, 37), (176, 182, 150), (154, 173, 184), (137, 152, 158), (47, 30, 13), (151, 133, 46), (71, 48, 26), (93, 77, 36)]"
joaquã­n-sorolla_shipyard-valencia-beach.jpg,"[(96, 66, 32), (202, 162, 126)]","[(221, 190, 161), (96, 66, 32), (157, 97, 49), (210, 170, 133)]","[(215, 179, 146), (221, 190, 161), (213, 172, 135), (121, 80, 41), (157, 97, 49), (197, 151, 106), (57, 38, 19), (85, 67, 28)]"
joaquã­n-sorolla_victor-hugo-s-house-in-passages.jpg,"[(73, 61, 35), (155, 134, 100)]","[(134, 111, 70), (73, 61, 35), (152, 137, 108), (200, 176, 152)]","[(207, 186, 166), (192, 167, 137), (152, 137, 108), (123, 104, 65), (96, 83, 48), (145, 118, 74), (31, 24, 14), (69, 54, 29)]"
joaquã­n-sorolla_on-san-sebastian-beach-1900.jpg,"[(107, 101, 77), (187, 193, 169)]","[(66, 67, 58), (148, 135, 97), (168, 179, 160), (206, 208, 178)]","[(203, 218, 208), (208, 197, 148), (171, 176, 153), (66, 67, 58), (184, 199, 183), (134, 143, 121), (126, 120, 92), (170, 150, 101)]"
arnold-bã¶cklin_girl-and-boy-picking-flowers-1866.jpg,"[(122, 114, 87), (203, 206, 200)]","[(164, 141, 110), (203, 206, 200), (59, 67, 47), (103, 105, 81)]","[(77, 75, 55), (153, 124, 102), (42, 58, 40), (103, 105, 81), (191, 190, 171), (174, 159, 118), (202, 211, 215), (226, 233, 244)]"
grã©goire-michonze_paysage-vert-anime.jpg,"[(147, 153, 71), (189, 190, 161)]","[(121, 136, 65), (172, 171, 78), (172, 177, 145), (206, 203, 177)]","[(212, 215, 208), (107, 115, 60), (177, 185, 84), (135, 156, 70), (168, 156, 72), (201, 192, 147), (167, 172, 128), (177, 183, 162)]"
joaquã­n-sorolla_seville-the-dance-1915.jpg,"[(121, 86, 65), (189, 180, 169)]","[(87, 65, 53), (156, 106, 77), (169, 163, 153), (209, 197, 184)]","[(218, 221, 224), (215, 208, 191), (200, 180, 160), (149, 81, 69), (163, 131, 86), (169, 163, 153), (76, 45, 40), (98, 85, 65)]"
ferdinand-georg-waldmã¼ller_trees-in-the-prater-with-seated-figures-1833.jpg,"[(116, 110, 96), (174, 172, 151)]","[(104, 95, 80), (128, 126, 111), (164, 149, 115), (185, 194, 187)]","[(124, 116, 98), (130, 125, 108), (164, 182, 182), (104, 95, 80), (164, 149, 115), (205, 207, 191), (134, 131, 117), (135, 159, 167)]"
ad-reinhardt_collage-1940.jpg,"[(63, 57, 49), (151, 132, 104)]","[(63, 57, 49), (172, 165, 140), (116, 80, 59), (145, 120, 79)]","[(122, 108, 81), (51, 45, 36), (76, 70, 63), (116, 80, 59), (167, 131, 77), (142, 136, 120), (191, 180, 139), (213, 209, 181)]"
joaquã­n-sorolla_rocks-at-javea-the-white-boat-1905.jpg,"[(60, 67, 75), (113, 111, 112)]","[(112, 98, 84), (60, 67, 75), (91, 104, 128), (136, 144, 153)]","[(91, 104, 128), (233, 237, 235), (106, 122, 141), (140, 133, 124), (154, 163, 173), (112, 98, 84), (53, 56, 57), (66, 78, 94)]"
arnold-bã¶cklin_pan-frightening-a-shepherd.jpg,"[(77, 73, 68), (157, 125, 87)]","[(137, 107, 70), (177, 143, 103), (75, 57, 37), (80, 89, 99)]","[(94, 72, 43), (55, 42, 30), (170, 132, 85), (163, 141, 117), (206, 168, 127), (137, 107, 70), (84, 80, 77), (76, 98, 121)]"
joaquã­n-sorolla_skipping-rope-at-la-granja-1907.jpg,"[(112, 101, 68), (188, 166, 115)]","[(159, 144, 108), (217, 189, 122), (85, 83, 62), (140, 118, 73)]","[(219, 190, 119), (213, 177, 102), (126, 106, 70), (154, 130, 76), (85, 83, 62), (224, 209, 167), (136, 127, 101), (182, 161, 116)]"
joaquã­n-sorolla_valencia-beach-in-the-morning-light-1908.jpg,"[(126, 116, 92), (169, 169, 162)]","[(89, 92, 86), (163, 141, 98), (136, 144, 153), (202, 194, 170)]","[(198, 186, 152), (206, 203, 189), (103, 108, 101), (136, 144, 153), (146, 124, 88), (180, 157, 108), (59, 69, 69), (90, 83, 73)]"
eugã¨ne-grasset_jeanne-d-arc-sarah-bernhardt.jpg,"[(77, 63, 39), (193, 151, 92)]","[(177, 127, 74), (77, 63, 39), (202, 162, 97), (215, 185, 124)]","[(35, 30, 22), (60, 46, 31), (118, 99, 65), (95, 75, 40), (202, 162, 97), (215, 185, 124), (182, 117, 61), (172, 137, 88)]"
pablo-picasso_harlequin-1915.jpg,"[(10, 28, 27), (181, 111, 86)]","[(10, 28, 27), (170, 166, 141), (161, 70, 44), (224, 44, 20)]","[(224, 214, 188), (4, 10, 7), (224, 44, 20), (216, 169, 122), (120, 140, 127), (161, 70, 44), (6, 17, 15), (27, 74, 77)]"
andrã©-lhote_mirmande-jaune-1956.jpg,"[(178, 157, 44), (179, 184, 156)]","[(214, 180, 43), (141, 134, 44), (156, 172, 142), (201, 197, 169)]","[(167, 128, 20), (180, 156, 45), (214, 180, 43), (201, 197, 169), (90, 93, 50), (128, 158, 61), (140, 159, 129), (173, 184, 154)]"
joaquã­n-sorolla_sick-maria-1907.jpg,"[(132, 95, 90), (178, 162, 160)]","[(177, 124, 110), (87, 67, 70), (162, 139, 140), (195, 184, 181)]","[(214, 170, 148), (187, 145, 135), (216, 209, 206), (177, 124, 110), (137, 133, 145), (87, 67, 70), (181, 169, 160), (168, 190, 208)]"
arnold-bã¶cklin_playing-in-the-waves-1883.jpg,"[(32, 40, 41), (116, 124, 132)]","[(76, 90, 97), (32, 40, 41), (137, 135, 143), (175, 181, 192)]","[(22, 32, 33), (33, 43, 46), (39, 50, 54), (137, 135, 143), (76, 90, 97), (64, 57, 51), (157, 163, 174), (193, 199, 210)]"
joaquã­n-sorolla_landscape.jpg,"[(58, 56, 39), (184, 122, 72)]","[(192, 115, 58), (58, 56, 39), (177, 121, 73), (176, 135, 98)]","[(149, 126, 97), (195, 139, 96), (173, 125, 85), (188, 159, 127), (192, 115, 58), (177, 121, 73), (33, 31, 23), (83, 80, 56)]"
joaquã­n-sorolla_church-roncal-stairs.jpg,"[(144, 110, 96), (215, 166, 133)]","[(170, 138, 130), (118, 83, 61), (214, 152, 108), (217, 180, 158)]","[(184, 146, 119), (176, 157, 163), (214, 152, 108), (217, 180, 158), (161, 110, 75), (161, 125, 119), (51, 35, 36), (98, 75, 60)]"
grã©goire-michonze_in-the-village-1978.jpg,"[(156, 117, 58), (163, 160, 141)]","[(123, 102, 56), (190, 131, 59), (121, 146, 138), (204, 173, 144)]","[(196, 157, 66), (183, 105, 52), (202, 215, 214), (218, 186, 133), (199, 145, 115), (123, 102, 56), (115, 129, 109), (127, 163, 167)]"
arnold-bã¶cklin_portrait-of-angela-b-cklin-in-red-fishnet.jpg,"[(117, 78, 64), (207, 188, 171)]","[(68, 40, 36), (207, 188, 171), (154, 98, 73), (176, 135, 109)]","[(206, 187, 171), (213, 202, 187), (34, 27, 27), (176, 135, 109), (102, 52, 45), (154, 98, 73), (193, 152, 124), (197, 170, 154)]"
eugã¨ne-grasset_m-ditation-1897.jpg,"[(80, 79, 86), (196, 187, 159)]","[(205, 204, 202), (187, 169, 116), (60, 48, 53), (99, 109, 120)]","[(30, 28, 44), (116, 121, 120), (103, 133, 156), (89, 91, 101), (90, 69, 62), (205, 204, 202), (166, 148, 105), (207, 190, 127)]"
arnold-bã¶cklin_the-summer-s-day-1881.jpg,"[(25, 36, 42), (69, 81, 76)]","[(55, 57, 42), (25, 36, 42), (51, 93, 127), (113, 117, 96)]","[(90, 89, 45), (89, 112, 123), (55, 57, 42), (25, 36, 42), (143, 125, 67), (128, 142, 147), (50, 88, 118), (51, 98, 136)]"
ferdinand-georg-waldmã¼ller_mountain-landscape-with-the-ruins-of-liechtenstein-in-m-dling-1859.jpg,"[(95, 84, 64), (159, 151, 138)]","[(127, 114, 105), (190, 188, 171), (73, 67, 55), (118, 102, 72)]","[(217, 223, 210), (73, 67, 55), (107, 88, 69), (159, 145, 101), (168, 163, 163), (129, 116, 75), (115, 104, 102), (139, 123, 109)]"
joaquã­n-sorolla_trafficking-in-human-beings-1894.jpg,"[(33, 24, 31), (117, 90, 85)]","[(33, 24, 31), (74, 54, 55), (149, 106, 88), (173, 147, 142)]","[(113, 92, 89), (33, 24, 31), (205, 155, 127), (184, 121, 86), (211, 181, 169), (74, 54, 55), (132, 113, 117), (145, 138, 155)]"
joaquã­n-sorolla_children-on-the-seashore-1903.jpg,"[(139, 115, 83), (171, 165, 145)]","[(115, 102, 75), (163, 129, 92), (144, 142, 126), (198, 187, 163)]","[(179, 157, 125), (158, 112, 87), (144, 142, 126), (208, 188, 132), (167, 145, 97), (202, 202, 199), (99, 89, 66), (131, 114, 83)]"
pablo-picasso_guitar-1920.jpg,"[(119, 95, 89), (238, 210, 180)]","[(240, 233, 222), (236, 187, 138), (80, 47, 33), (158, 142, 144)]","[(33, 15, 12), (240, 233, 222), (58, 34, 28), (235, 199, 172), (236, 175, 104), (158, 142, 144), (171, 85, 61), (220, 168, 99)]"
eugã¨ne-grasset_abricotine.jpg,"[(45, 46, 28), (193, 189, 122)]","[(18, 21, 19), (193, 189, 122), (30, 33, 29), (113, 107, 43)]","[(18, 21, 19), (30, 33, 29), (70, 75, 42), (219, 203, 108), (229, 231, 188), (155, 139, 45), (134, 133, 84), (191, 188, 109)]"
juan-gris_still-life-1914.jpg,"[(81, 65, 41), (176, 137, 76)]","[(168, 116, 44), (81, 65, 41), (164, 135, 79), (205, 180, 138)]","[(34, 28, 26), (84, 61, 32), (164, 135, 79), (168, 116, 44), (196, 162, 104), (104, 85, 53), (198, 176, 140), (230, 222, 203)]"
joaquã­n-sorolla_mending-nets-1901.jpg,"[(62, 45, 41), (121, 99, 83)]","[(88, 68, 63), (62, 45, 41), (128, 96, 73), (180, 164, 132)]","[(37, 32, 35), (159, 153, 148), (88, 68, 63), (128, 96, 73), (171, 147, 104), (87, 59, 46), (221, 203, 144), (216, 212, 198)]"
grã©goire-michonze_figures-in-the-village-1948.jpg,"[(86, 77, 43), (151, 111, 63)]","[(146, 88, 37), (86, 77, 43), (160, 125, 55), (153, 143, 123)]","[(135, 136, 124), (171, 149, 122), (160, 125, 55), (91, 79, 47), (146, 88, 37), (97, 105, 66), (58, 57, 29), (100, 65, 30)]"
joaquã­n-sorolla_view-of-plascencia-1917.jpg,"[(104, 81, 55), (152, 145, 126)]","[(122, 130, 123), (104, 81, 55), (169, 136, 94), (195, 185, 162)]","[(112, 88, 59), (77, 65, 49), (187, 167, 131), (169, 136, 94), (151, 108, 64), (202, 202, 194), (123, 122, 98), (122, 138, 148)]"
joaquã­n-sorolla_an-arab-examining-a-pistol-1881.jpg,"[(78, 54, 40), (170, 124, 75)]","[(78, 54, 40), (140, 91, 56), (187, 138, 74), (215, 177, 112)]","[(221, 183, 110), (229, 199, 138), (126, 83, 54), (153, 98, 59), (78, 54, 40), (205, 164, 99), (174, 127, 72), (200, 150, 77)]"
arnold-bã¶cklin_the-plague-1898.jpg,"[(77, 74, 62), (174, 165, 137)]","[(77, 74, 62), (192, 186, 160), (151, 134, 98), (162, 155, 130)]","[(162, 155, 130), (160, 145, 106), (187, 177, 146), (143, 123, 89), (102, 95, 76), (197, 195, 174), (39, 47, 45), (66, 61, 50)]"
joaquã­n-sorolla_courtyard-1910.jpg,"[(79, 85, 71), (154, 154, 141)]","[(119, 130, 124), (189, 178, 158), (51, 67, 65), (108, 103, 77)]","[(51, 67, 65), (81, 90, 74), (116, 111, 76), (183, 162, 131), (194, 194, 185), (153, 120, 82), (109, 118, 107), (128, 141, 141)]"
joaquã­n-sorolla_boats-in-the-port-valencia-1904.jpg,"[(125, 104, 89), (184, 175, 172)]","[(91, 76, 70), (159, 132, 107), (167, 158, 158), (201, 192, 186)]","[(167, 158, 158), (110, 93, 86), (194, 179, 166), (146, 119, 98), (207, 205, 206), (171, 144, 116), (56, 53, 51), (87, 65, 58)]"
arnold-bã¶cklin_nymph-by-the-fountain.jpg,"[(54, 43, 17), (102, 83, 46)]","[(54, 43, 17), (81, 63, 28), (101, 79, 38), (144, 127, 89)]","[(208, 203, 193), (189, 170, 134), (140, 126, 89), (119, 98, 52), (101, 79, 38), (54, 43, 17), (63, 54, 28), (99, 73, 29)]"
eugã¨ne-grasset_anxi-t-1897.jpg,"[(96, 85, 56), (158, 157, 156)]","[(71, 64, 44), (121, 105, 67), (120, 121, 134), (196, 192, 177)]","[(229, 223, 210), (207, 201, 186), (120, 121, 134), (137, 126, 69), (105, 84, 66), (71, 64, 44), (155, 160, 150), (192, 183, 163)]"
mestre-ataã­de_a-virgem-entrega-o-menino-jesus-a-santo-ant-nio-de-p-dua-detail-1810.jpg,"[(93, 78, 67), (174, 178, 177)]","[(60, 56, 51), (127, 101, 83), (143, 151, 157), (206, 205, 197)]","[(214, 219, 218), (198, 191, 175), (118, 79, 62), (60, 56, 51), (163, 165, 165), (122, 137, 148), (112, 111, 105), (159, 133, 102)]"
pablo-picasso_head-of-a-man-1913.jpg,"[(166, 143, 109), (244, 236, 215)]","[(244, 236, 215), (104, 82, 62), (222, 188, 120), (233, 220, 193)]","[(233, 220, 193), (244, 236, 215), (237, 207, 141), (133, 108, 64), (111, 121, 122), (207, 169, 99), (54, 41, 37), (118, 59, 24)]"
juan-gris_the-sunblind-1914.jpg,"[(95, 59, 57), (163, 134, 115)]","[(133, 118, 111), (95, 59, 57), (183, 125, 88), (204, 174, 150)]","[(185, 151, 140), (125, 127, 133), (141, 110, 89), (223, 196, 160), (132, 73, 57), (183, 125, 88), (49, 24, 34), (66, 64, 80)]"
